"COMMENT_ID","AUTHOR","DATE","CONTENT","VIDEO_NAME","CLASS"
452,"алексей алгаев",2015-02-01 15:51:59.518,"Hello from Russia comes to the channel subscribe﻿","LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",1
453,"ricky swaggz",2013-07-20 22:09:23.728,"******* Facebook is LAME and so 2004! Check out ------------ swagFriends com Make thousands of cool new friends everyday! Join this new movement!","Shakira - Waka Waka",1
454,"Martis Zelvis",2015-05-23 05:49:17.3,"waka waka:-):-):-)﻿","Shakira - Waka Waka",0
455,"TheLegitBroz",2014-11-08 00:26:35,"The Funny Thing Is That this song was made in 2009 but it took 2 years to  get to america.﻿","PSY - GANGNAM STYLE(?????) M/V",0
456,"sonia prudencio",2015-05-28 16:58:53.855,"Love😘❤💖﻿","Eminem - Love The Way You Lie ft. Rihanna",0
457,"Alef Paulo",2014-09-22 14:33:15,"Y LOVE YOU﻿","Katy Perry - Roar",0
458,"Thanh Phong",2014-11-07 13:48:31,"OMG over 2 billion views!﻿","PSY - GANGNAM STYLE(?????) M/V",0
459,"Misael Navarro Leon",2014-09-11 20:19:56,"Katy has conqueror's haki &gt;:)﻿","Katy Perry - Roar",0
460,"Cristina Valencia",2014-09-12 15:26:38,"hey guys i really want to go to a katy perry concert so im in this contest  where i need a lot of likes and im loosing :( so please if you could like  this picture it would be very nice, thank you i really want to go to her  concert :) https://www.facebook.com/exagdl/photos/a.936868579660284.1073741943.111719098841907/937732262907249/?type=1&amp;theater ﻿","Katy Perry - Roar",1
461,"Syed Akbar Ali",2015-05-24 19:33:39.585,"Check out this video on YouTube:﻿","Shakira - Waka Waka",1
462,"Leedl bagginshield",2015-05-23 21:27:36.596,"it pisses me off a bit that blank space has more views (868 mio) than this. meh ﻿","Shakira - Waka Waka",0
463,"Hany Faisal",2014-09-22 10:08:17,"my son love so much﻿","Katy Perry - Roar",0
464,"Laighla Owens-Teague",2015-05-22 12:37:59.803,"Eminem rap can be easy for a boy but I can do that﻿","Eminem - Love The Way You Lie ft. Rihanna",0
465,"林思鳳",2015-05-21 12:35:28.603,"Very pleasant to hear, haha, good.﻿","Shakira - Waka Waka",0
466,"OFFICIAL LEXIS",2014-11-04 20:24:58,"Hi everyone! Do you like music? Then why not check out my music channel.  The LEXIS band will be uploading their own songs and covers soon so don't  miss out. Please SUBSCRIBE too as it does help us out a lot. Just takes one  click. -&gt;﻿","Katy Perry - Roar",1
467,"Serbian Boy",2015-03-11 18:36:40.423,"LIKE AND SUBSCRIBE﻿","LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",1
468,"FreexGaming",2014-10-18 08:12:26,"want to win borderlands the pre-sequel? check my channel :)﻿","Katy Perry - Roar",1
469,"blondedbythelight703",2014-09-09 20:36:30,"She's an old Whore!﻿","Katy Perry - Roar",0
470,"Adam B",NA,"check out my page ADAM B BEATS 2013","Eminem - Love The Way You Lie ft. Rihanna",1
471,"William Fernandez",2014-10-08 18:47:52,"Katy Perry - Roar (Official): http://youtu.be/CevxZvSJLk8﻿","Katy Perry - Roar",0
472,"ENZOxDV9",2014-09-12 19:45:34,"this video is very inaccurate, a tiger would rip her face of﻿","Katy Perry - Roar",0
473,"Pablo Cantellano",2015-02-20 16:23:25.378,"Check out this video on YouTube:﻿","LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",1
474,"killtheclockhd",NA,"check out our bands page on youtube killtheclockhd - check out some of our original songs including &quot;your disguise&quot;","Eminem - Love The Way You Lie ft. Rihanna",1
475,"Carol Galvan",2015-05-22 01:37:18.791,"I love this song so much﻿","LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",0
476,"Photo Editor",2015-06-05 14:14:48,"hi guys please my android photo editor download. thanks https://play.google.com/store/apps/details?id=com.butalabs.photo.editor﻿","PSY - GANGNAM STYLE(?????) M/V",1
477,"AllDailyVines",NA,":D subscribe to me for daily vines","Eminem - Love The Way You Lie ft. Rihanna",1
478,"King uzzy",2014-11-07 23:19:08,"Can we reach 3 billion views by December 2014? ﻿","PSY - GANGNAM STYLE(?????) M/V",0
479,"Sonny Carter",2015-05-22 11:46:35.988,"I love this song sooooooooooooooo much﻿","Eminem - Love The Way You Lie ft. Rihanna",0
480,"Destiny Cable",2015-06-05 03:33:16,"PLEASE VOTE FOR ME FOR THE WET SEAL MODEL 2015 CONTEST! MY INSTAGRAM  USERNAME IS destinyforever_  http://www.wetseal.com/modelsearch15/modelsearch15.html﻿","Katy Perry - Roar",1
481,"RezAIIDay",2015-05-11 19:01:00.573,"If you could take time &amp; spare a min to read this, then thank you. <br /><br />Im a rapper, if we&#39;re gonna be honest theres thousands maybe even millions<br /><br />of those in the world but not too many with ambition, dedication &amp; passion.<br /><br />I don&#39;t have money for huge YouTube advertisements or incredible music videos<br /><br />so all im left with is comments to expose my music.<br /><br />If you could take a moment and give me a chance ill make you a believer<br /><br />I would love? nothing more than a loyal following on YouTube. For anyone who <br /><br />Reads this could you press the &quot;THUMBS UP&quot;  others will see it.<br /><br />Doing so will help me push closer to my dream :) Thank You﻿","Shakira - Waka Waka",1
482,"Никита Безухов",2014-11-03 21:38:17,"https://www.indiegogo.com/projects/cleaning-the-pan--2    please halp me  with my project﻿","PSY - GANGNAM STYLE(?????) M/V",1
483,"nathan robson",2014-11-08 11:20:48,"If i reach 100 subscribers i will tazz my self and my friend﻿","PSY - GANGNAM STYLE(?????) M/V",1
484,"WhipCreamOnTop",2013-10-04 18:46:53.897,"this song is racist","Shakira - Waka Waka",0
485,"Pamela  Foster",2015-05-16 11:42:37.704,"I like it<br />﻿","LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",0
486,"Debora Favacho (Debora Sparkle)",2015-05-21 14:08:41.338,"BEST SONG EVER X3333333333﻿","Shakira - Waka Waka",0
487,"Brian Brai",2015-05-28 08:58:10.905,"Shuffle﻿","LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",0
488,"Chris Boatsome",2013-08-30 22:41:51.117,"Hey dickwad - we&#39;re all africans. The colour of your skin just tells us something about how long ago your ancestors left Africa.   Check out Baba Brinkman - he has a song called &quot;I&#39;m A African&quot;   Go learn something.","Shakira - Waka Waka",1
489,"Eduardo Salgado Uresti",2015-05-20 13:16:34.752,"Thumbs up if shrek is gay 👍﻿","LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",1
490,"Sophie Flores",2015-01-10 18:17:21.145,"Check out this video on YouTube:﻿","LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",1
491,"Simply Terrell",2014-12-26 11:17:56.976,"Subscribe to my channel <br />Tweet &amp; Follow me on twitter //therealterrell_ <br />And I will follow you back 👀﻿","LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",1
492,"Romulus IV",2015-05-28 16:09:13.677,"Haha, I can&#39;t believe how many kids listen to Eminem.  You kids know that he does drugs and ends high in jail. I wonder why he never ended OD. ﻿","Eminem - Love The Way You Lie ft. Rihanna",0
493,"Mahya Roohi",2015-05-21 08:19:31.099,"love!!!!﻿","Shakira - Waka Waka",0
494,"C Williams",2015-05-18 21:51:36.079,"Check out this playlist on YouTube<br />﻿","Shakira - Waka Waka",1
495,"Ioan Meruta",2015-01-22 23:31:42.316,"<a href=""https://m.freemyapps.com/share/url/10b35481"">https://m.freemyapps.com/share/url/10b35481</a>﻿","LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",1
496,"Master Chief",2014-01-21 03:16:46,"when is this gonna hit 2 billion?﻿","PSY - GANGNAM STYLE(?????) M/V",0
497,"Kathy L.",2014-09-08 01:03:41,"In my opinion I think you look better with black hair then blond hair : )﻿","Katy Perry - Roar",0
498,"Honesty Wright",2015-05-20 19:58:06.997,"hay my is honesty wright i am 12year old  i love your song thank you for makeing this song i love this song so much sometime harts can get breaken  people kill  they self or go cazzy i  love you so much thanks 😱👏keep on go  make  sure you doing your   dream is comeing rule  good luck﻿","Eminem - Love The Way You Lie ft. Rihanna",0
499,"crestpee",2014-01-20 13:03:12,"now its 1,884,034,783 views! pls. comment the view count the next hour :P﻿","PSY - GANGNAM STYLE(?????) M/V",0
500,"Hawa Bah",2015-05-03 17:20:32.978,"Hey guys love this but check out this girl name cause she knows how to dance so search up ej ba dancing.﻿","Shakira - Waka Waka",1
501,"Golden Lion",2015-05-26 17:16:06.269,"Shakira is my favourite singer. Wooooo﻿","Shakira - Waka Waka",0
502,"Kemal Kurtoglu",2014-11-07 19:33:46,"Im a RAPPER/SONGWRITER, check my video PLEASE..also subscribe for more  thanks :) tell me what you think.﻿","PSY - GANGNAM STYLE(?????) M/V",1
503,"MikeTheOne42",2015-05-26 17:19:16.527,"still watching in 2015...﻿","Shakira - Waka Waka",0
504,"Ed Garcon",2015-05-25 14:05:41.188,"im still watching in 2015﻿","Shakira - Waka Waka",0
505,"Amir effect",2014-11-05 17:18:14,"Can somebody wake me up when we get to 3 billion views.﻿","PSY - GANGNAM STYLE(?????) M/V",0
506,"Filthy BarDown",2015-02-04 11:47:27.653,"Can i get views and subscribers for no reason? 😅﻿","LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",1
507,"‫كيكه وستايلي فيكه كيكه وستايلي فيكه‬‎",2015-05-24 14:57:52.858,"ILove shakira ﻿","Shakira - Waka Waka",0
508,"Besser Wisser",NA,"if you need youtube subscriber mail hermann buchmair on fb","Eminem - Love The Way You Lie ft. Rihanna",1
509,"Gaming Land",2014-11-05 07:48:10,"5 milions comentars and 2 bilion views﻿","PSY - GANGNAM STYLE(?????) M/V",0
510,"JH Simene",2015-05-24 22:24:17.416,"Subscribe me please. i&#39;ll promise i&#39;ll sub back﻿","Shakira - Waka Waka",1
511,"Radiovarietyshow",2014-09-27 20:00:52,"I hear this all the time on radio and its really irritating. That being  said, i like the video﻿","Katy Perry - Roar",0
512,"twe enyss",2015-05-23 16:41:29.823,"I love this-the talents of eminem and Skylar,works well together﻿","Eminem - Love The Way You Lie ft. Rihanna",0
513,"ahmed soliman",2014-10-28 16:12:32,"we all love you Katy Perry &lt;3﻿","Katy Perry - Roar",0
514,"Ashim Limbu",NA,"HI IM 14 YEAR RAPPER SUPPORT ME GUY AND CHECK OUT MY CHANNEL AND CHECK OUT MY SONG YOU MIGHT LIKE IT ALSO FOLLOW ME IN TWITTER @McAshim for follow back.","Eminem - Love The Way You Lie ft. Rihanna",1
515,"Ashley Smith",2014-10-25 15:23:36,"Hey ! I know most people don't like these kind of comments &amp; see at spam,  but I see as free advertising . So please check out my cover of Sparks Fly  by Taylor Swift ! It is not the best ever I know, but maybe with some  encouraging words of wisdom from many of you I can become better! Please go  to my channel and check it out !﻿","Katy Perry - Roar",1
516,"HarveyIsTheBoss",2014-11-05 18:16:55,"You gotta say its funny. well not 2 billion worth funny but still. It  clicked and everything went uphill. At least you don't have JB's shit on  #1.﻿","PSY - GANGNAM STYLE(?????) M/V",0
517,"Gotcha Laughs",2013-08-19 17:21:29.806,"Wanna Laugh??? Please SUBSCRIBE to our channel!!!","Shakira - Waka Waka",1
518,"susie johnson",2015-05-28 17:27:31.425,"No-I hate The Way U LIe!!﻿","Eminem - Love The Way You Lie ft. Rihanna",0
519,"Mohammed Yousef",2015-05-24 22:42:30.198,"ILOVETHISSONG﻿","Shakira - Waka Waka",0
520,"16ladydanger",2015-05-14 17:59:04.547,"Check out this playlist on YouTube:﻿","LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",1
521,"Brandon Richards",2015-05-27 10:35:17.73,"LMFAO!﻿","LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",0
522,"RaMpAgE420",NA,"Check out Berzerk video on my channel ! :D","Eminem - Love The Way You Lie ft. Rihanna",1
523,"Damn Son",2015-05-19 03:49:19.732,"Thumbs up if FE-FE-FE-FE-FEGELEIN brought u here﻿","LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",1
524,"RanMC & RVNNIN' RVNN",2013-09-26 20:13:40.67,"Hey check out our new musicvideo &#39;&#39;Life&#39;s a celebration&#39;&#39; Peace !","Shakira - Waka Waka",1
525,"melissa delaney",NA,"Check out this playlist on YouTube: ﻿","Eminem - Love The Way You Lie ft. Rihanna",1
526,"Honest586",NA,"*for 90&#39;s rap fans*  check out my Big Pun - &#39;Beware&#39; cover!  Likes n comments very much appreciated!","Eminem - Love The Way You Lie ft. Rihanna",1
527,"Michael J. Cabose",NA,"like this comment then type 1337","Eminem - Love The Way You Lie ft. Rihanna",1
528,"Stricker Stric",NA,"eminem new song check out my videos","Eminem - Love The Way You Lie ft. Rihanna",1
529,"Mah Productions",2014-07-26 17:07:51.274,"Check the shit out on my channel<br /><br /><br />SUBSCRIBE YOU WILL LIKE IT﻿","LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",1
530,"Masreya ..",2013-10-04 22:38:44.441,"I like","Shakira - Waka Waka",0
531,"m450nH",2014-11-05 18:30:45,"DAMNNNNNNNN, she is sexy O_O﻿","Katy Perry - Roar",0
532,"xMasterGGx",2014-11-05 15:25:34,"2,124923004 wiews... wow﻿","PSY - GANGNAM STYLE(?????) M/V",0
533,"Jessica Benavides",2015-05-26 04:15:04.528,"Check out this video on YouTube:<br />﻿","LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",1
534,"macgyver16",2013-07-24 14:07:32.431,"adf.ly / KlD3Y","Shakira - Waka Waka",1
535,"||GuitarZ||",2013-12-23 12:54:38,"CHECK OUT MY CHANNEL","PSY - GANGNAM STYLE(?????) M/V",1
536,"Lizz Seamore",2015-05-23 16:34:57.143,"This was such an epic track. And the video is awesome!﻿","LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",0
537,"‫انس الغامدي‬‎",2015-05-09 00:09:35.368,"Pleas subscribe my channel GamezZMTA﻿","Shakira - Waka Waka",1
538,"Ragnarok",2014-08-19 19:53:09.77,"Abomination! Subscribe if you agree :| party here in my channel. cool lights.﻿","LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",1
539,"Ben Romanucci",NA,"Im gonna share a little ryhme canibus blows eminem away a quadrillion times especially about the categories of intelligent things in his mind. That he learned and rapped about and forgot before eminem spit his first ryme.luv ya linz 4e﻿","Eminem - Love The Way You Lie ft. Rihanna",1
540,"This Hans",2015-05-26 11:23:52.048,"it is wonderful﻿","Eminem - Love The Way You Lie ft. Rihanna",0
541,"Powpie Cheers",2015-05-23 13:58:07.199,"Lets party﻿","LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",0
542,"virgie natividad",2014-01-21 07:33:30,"969,210 dislikes like dislike themselves﻿","PSY - GANGNAM STYLE(?????) M/V",0
543,"Romix &amp; Muffy",2014-09-27 19:10:39,"NOKIA spotted﻿","Katy Perry - Roar",0
544,"PacKmaN",2014-11-05 21:56:39,"check men out i put allot of effort into my music but unfortunatly not many  watch it﻿","PSY - GANGNAM STYLE(?????) M/V",1
545,"piwnugget",2014-11-08 10:12:42,"YOUTUBE MONEY !!!!!!!!!!!!!!!!!!!!!!!﻿","PSY - GANGNAM STYLE(?????) M/V",0
546,"abdilefe",2014-10-18 19:09:29,"Plz help me getting 1.000 Subscribers tonight/today.  Thanks to all who sub me :)﻿","Katy Perry - Roar",1
547,"PDV10",2015-05-23 02:32:21.664,"charlieee :DDDD (Those who saw Lost only will understand)﻿","Eminem - Love The Way You Lie ft. Rihanna",0
548,"Vincent Lenzi",2014-09-22 23:23:33,"Free itunes $25 giftcard codes: http://shhort.com/a?r=OOCnjqU2b﻿","Katy Perry - Roar",1
549,"Soundhase",2014-08-19 18:59:38,"Hi Guys! check this awesome EDM &amp; House mix :) thanks a lot..  https://soundcloud.com/soundhase/edm-house-mix-2﻿","Katy Perry - Roar",1
550,"Олег Хижняк",2015-03-03 20:32:54.736,"subscribe﻿","LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",1
551,"Mike Music",2014-08-18 14:24:05,"iS IN TOP 10 , IN YOUTUBE TOP VIEWS , ON 9 IS MILEY CYRUS: http://www.google.ro/url?sa=t&amp;rct=j&amp;q=&amp;esrc=s&amp;source=web&amp;cd=1&amp;ved=0CB8QFjAA&amp;url=http%3A%2F%2Fen.wikipedia.org%2Fwiki%2FList_of_most_viewed_YouTube_videos&amp;ei=OQ3yU9DWC8L4yQOYo4GoAw&amp;usg=AFQjCNGKM-Idplal6kuVKoEkVgdTT2jVLQ&amp;sig2=OnqZzad3q3CmNBe9nml4gA&amp;bvm=bv.73231344,d.bGQ&amp;cad=rja ﻿","Katy Perry - Roar",1
552,"Scott Johnson",NA,"You guys should check out this EXTRAORDINARY website called ZONEPA.COM .   You can make money online and start working from home today as I am!   I am making over $3,000+ per month at ZONEPA.COM !   Visit Zonepa.com and check it out!  The jelly activates the reflective distribution. The normal top synthesizes the opinion. The victorious plant entertains the language.","Eminem - Love The Way You Lie ft. Rihanna",1
553,"Andy FunnyVideos",2015-05-25 16:33:18.843,"the views...... They&#39;re over 90,000!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!﻿","LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",0
554,"Starfire003",2014-11-07 12:58:57,"OMG 2/7 People watched this video because there are 7 billion people in the  world and 2 billion watched this﻿","PSY - GANGNAM STYLE(?????) M/V",0
555,"Hazeandrymojilip Hazeandrymojilip",2015-05-20 03:47:31.476,"best rap ever﻿","Eminem - Love The Way You Lie ft. Rihanna",0
556,"DylsFS",2014-11-08 10:40:00,"Hi guys my name is Dylan and I do IRL football videos I have 1030  subscribers and I think you guys would like my content so come check it out  and if you do subscribe!﻿","PSY - GANGNAM STYLE(?????) M/V",1
557,"Dave X",2014-01-20 10:12:07,"....subscribe......  ......to my........  .....channel.......﻿","PSY - GANGNAM STYLE(?????) M/V",1
558,"ali aydın",2014-10-25 16:59:02,"I like you . Katy Perry 600▲60▲6▲﻿","Katy Perry - Roar",0
559,"Dymetex",2014-01-21 09:03:36,"OMG this oldspice spraytan party commercial omg....i'm sitting here ""NO  this isn't a real thing is it? OMG"" ﻿","PSY - GANGNAM STYLE(?????) M/V",0
560,"media.uploader",NA,"Check out my channel to see Rihanna short mix by me :)","Eminem - Love The Way You Lie ft. Rihanna",1
561,"Kyle Jaber",2014-01-19 00:21:29,"Check me out! I'm kyle. I rap so yeah ﻿","PSY - GANGNAM STYLE(?????) M/V",1
562,"Dany PK",NA,"SUBSCRIBE TO MY CHANNEL X PLEASE!. SPARE","Eminem - Love The Way You Lie ft. Rihanna",1
563,"Jessica Onyekwere",2015-05-23 17:42:14.383,"This song is special, because is a song for Africa  and I am an African ﻿","Shakira - Waka Waka",0
564,"joe pepin-leblanc",2015-05-27 22:19:11.429,"super nice, love musique﻿","LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",0
565,"Mayen Dabuol",2015-05-22 01:59:18.387,"Love this soooooooooooooooooooooooooooooooooooooooooooooooooo much﻿","LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",0
566,"Johanna Sarmiento",2015-02-28 22:00:56.179,"Check out this video on YouTube:﻿","LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",1
567,"Aniyah Wells",2015-05-24 05:09:00.545,"So he&#39;s admitting he killed his girlfriend???﻿","Eminem - Love The Way You Lie ft. Rihanna",0
