,COMMENT_ID,AUTHOR,DATE,CONTENT,VIDEO_NAME,CLASS,TOKENIZED
380,381,Vincent T.,,RIHANNA - POUR IT UP (VINCENT T. REMIX) RIHANNA - POUR IT UP (VINCENT T. REMIX) RIHANNA - POUR IT UP (VINCENT T. REMIX) RIHANNA - POUR IT UP (VINCENT T. REMIX) RIHANNA - POUR IT UP (VINCENT T. REMIX) RIHANNA - POUR IT UP (VINCENT T. REMIX) RIHANNA - POUR IT UP (VINCENT T. REMIX) RIHANNA - POUR IT UP (VINCENT T. REMIX) RIHANNA - POUR IT UP (VINCENT T. REMIX)  CLICK! SUBSCRIBE!,Eminem - Love The Way You Lie ft. Rihanna,1,"['rihanna', '-', 'pour', 'it', 'up', '(', 'vincent', 't.', 'remix', ')', 'rihanna', '-', 'pour', 'it', 'up', '(', 'vincent', 't.', 'remix', ')', 'rihanna', '-', 'pour', 'it', 'up', '(', 'vincent', 't.', 'remix', ')', 'rihanna', '-', 'pour', 'it', 'up', '(', 'vincent', 't.', 'remix', ')', 'rihanna', '-', 'pour', 'it', 'up', '(', 'vincent', 't.', 'remix', ')', 'rihanna', '-', 'pour', 'it', 'up', '(', 'vincent', 't.', 'remix', ')', 'rihanna', '-', 'pour', 'it', 'up', '(', 'vincent', 't.', 'remix', ')', 'rihanna', '-', 'pour', 'it', 'up', '(', 'vincent', 't.', 'remix', ')', 'rihanna', '-', 'pour', 'it', 'up', '(', 'vincent', 't.', 'remix', ')', 'click', '!', 'subscribe', '!']"
381,382,geraldine lopez,2015-05-20 23:44:25.92,love the you lie the good﻿,Eminem - Love The Way You Lie ft. Rihanna,0,"['love', 'the', 'you', 'lie', 'the', 'good\ufeff']"
382,383,Bi - Bases of Image [Musical videos],2014-10-15 11:02:31,Visit my channel﻿,Katy Perry - Roar,1,"['visit', 'my', 'channel\ufeff']"
383,384,Nimesh Nambiar,2015-05-26 03:17:53.672,She&#39;s such an awesome entertainer. And pretty too! &lt;3 Shakira!﻿,Shakira - Waka Waka,0,"['she', '&', '#', '39', ';', 's', 'such', 'an', 'awesome', 'entertainer.', 'and', 'pretty', 'too', '!', '&', 'lt', ';', '3', 'shakira', '!', '\ufeff']"
384,385,mariosergopao,2014-07-23 10:58:59.825, are  there  people who like  this shit? hahahahah :P<br />this isn&#39;t even real music.......... it&#39;s computer-based music.....<br />well done music industry.....﻿,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",0,"['are', 'there', 'people', 'who', 'like', 'this', 'shit', '?', 'hahahahah', ':', 'p', '<', 'br', '/', '>', 'this', 'isn', '&', '#', '39', ';', 't', 'even', 'real', 'music', '...', '...', '...', '.', 'it', '&', '#', '39', ';', 's', 'computer-based', 'music', '...', '..', '<', 'br', '/', '>', 'well', 'done', 'music', 'industry', '...', '..\ufeff']"
385,386,FreshisYummy,2013-10-26 06:28:32.523,Waka Waka!:D   Check out my new HALLOWEEN VIDEO!:),Shakira - Waka Waka,1,"['waka', 'waka', '!', ':', 'd', 'check', 'out', 'my', 'new', 'halloween', 'video', '!', ':', ')']"
386,387,Thalia Grace,2014-09-14 15:55:13,This comment will randomly get lot's of likes and replies for no reason. I  also like Jello. Strawberry jello.﻿,Katy Perry - Roar,0,"['this', 'comment', 'will', 'randomly', 'get', 'lot', ""'s"", 'of', 'likes', 'and', 'replies', 'for', 'no', 'reason.', 'i', 'also', 'like', 'jello.', 'strawberry', 'jello.\ufeff']"
387,388,SnEakiESTG,,SnEakiESTG Good Music. Hood Muzik Subscribe 2 My Channel. Thanks For The Support. SnEakiESTG   SnEakiESTG Good Music. Hood Muzik Subscribe 2 My Channel. Thanks For The Support. SnEakiESTG,Eminem - Love The Way You Lie ft. Rihanna,1,"['sneakiestg', 'good', 'music.', 'hood', 'muzik', 'subscribe', '2', 'my', 'channel.', 'thanks', 'for', 'the', 'support.', 'sneakiestg', 'sneakiestg', 'good', 'music.', 'hood', 'muzik', 'subscribe', '2', 'my', 'channel.', 'thanks', 'for', 'the', 'support.', 'sneakiestg']"
388,389,John Chen,2014-09-13 15:37:09,Boooobs﻿,Katy Perry - Roar,0,['boooobs\ufeff']
389,390,Sev3617,2014-11-08 03:15:09,"How did THIS Video in all of YouTube get this many views and likes? Why  Gangnam style? I don't have a problem with it, i just don't understand the  phenomena behind it, it's just like any other random music video out  there. ﻿",PSY - GANGNAM STYLE(?????) M/V,0,"['how', 'did', 'this', 'video', 'in', 'all', 'of', 'youtube', 'get', 'this', 'many', 'views', 'and', 'likes', '?', 'why', 'gangnam', 'style', '?', 'i', 'do', ""n't"", 'have', 'a', 'problem', 'with', 'it', ',', 'i', 'just', 'do', ""n't"", 'understand', 'the', 'phenomena', 'behind', 'it', ',', 'it', ""'s"", 'just', 'like', 'any', 'other', 'random', 'music', 'video', 'out', 'there.', '\ufeff']"
390,391,kyeman13,,Go check out my rapping video called Four Wheels please ❤️﻿,Eminem - Love The Way You Lie ft. Rihanna,1,"['go', 'check', 'out', 'my', 'rapping', 'video', 'called', 'four', 'wheels', 'please', '❤️\ufeff']"
391,392,Raafat saeed,2015-05-27 04:19:29.178,Check out this playlist on YouTube:﻿,Shakira - Waka Waka,1,"['check', 'out', 'this', 'playlist', 'on', 'youtube', ':', '\ufeff']"
392,393,o olek,2014-09-11 17:43:49,The great mother of the jungle. Sweet and natural. I like her videos.﻿,Katy Perry - Roar,0,"['the', 'great', 'mother', 'of', 'the', 'jungle.', 'sweet', 'and', 'natural.', 'i', 'like', 'her', 'videos.\ufeff']"
393,394,Fazeela Boodoo,2014-11-06 13:44:00,It looks so real and my daughter is a big fan and she likes a lot of your  songs.﻿,Katy Perry - Roar,0,"['it', 'looks', 'so', 'real', 'and', 'my', 'daughter', 'is', 'a', 'big', 'fan', 'and', 'she', 'likes', 'a', 'lot', 'of', 'your', 'songs.\ufeff']"
394,395,James Wolf,2015-01-23 21:44:55.558,Check out this video on YouTube:﻿,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",1,"['check', 'out', 'this', 'video', 'on', 'youtube', ':', '\ufeff']"
395,396,Orfeu LUZ DO SOL,2014-10-12 07:23:27,She is a perfect wonder.....﻿,Katy Perry - Roar,0,"['she', 'is', 'a', 'perfect', 'wonder', '...', '..\ufeff']"
396,397,Marshmallow Kingdom,2015-05-20 12:39:21.201,SERIOUSLY HOW DID THEY COME UP WITH THAT BEAT IT IS INSANELY GOOD HOLY FUCK﻿,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",0,"['seriously', 'how', 'did', 'they', 'come', 'up', 'with', 'that', 'beat', 'it', 'is', 'insanely', 'good', 'holy', 'fuck\ufeff']"
397,398,KAM IL,2015-05-23 16:06:50.834,I remember that torunament like it was today.﻿,Shakira - Waka Waka,0,"['i', 'remember', 'that', 'torunament', 'like', 'it', 'was', 'today.\ufeff']"
398,399,Mary-Jane Watson,2014-10-20 02:25:02,"She is good. Does she make any more music? If she doesn't, she should!﻿",Katy Perry - Roar,0,"['she', 'is', 'good.', 'does', 'she', 'make', 'any', 'more', 'music', '?', 'if', 'she', 'does', ""n't"", ',', 'she', 'should', '!', '\ufeff']"
399,400,OfficialBladeDoesGaming,2015-05-17 11:03:22.388,Best song ever﻿,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",0,"['best', 'song', 'ever\ufeff']"
400,401,citywok68,2014-09-20 03:45:12,Hey guys plz check out my youtube channel to c funny 2 girls 1 cup reaction  thanks and plz subscribe! Thanks﻿,Katy Perry - Roar,1,"['hey', 'guys', 'plz', 'check', 'out', 'my', 'youtube', 'channel', 'to', 'c', 'funny', '2', 'girls', '1', 'cup', 'reaction', 'thanks', 'and', 'plz', 'subscribe', '!', 'thanks\ufeff']"
401,402,Supernatural Kubilay,2015-05-28 07:23:37.637,Eminem and Rihanna sing the song very well.﻿,Eminem - Love The Way You Lie ft. Rihanna,0,"['eminem', 'and', 'rihanna', 'sing', 'the', 'song', 'very', 'well.\ufeff']"
402,403,CustomerService GM,2014-11-08 05:52:30,https://www.facebook.com/pages/Mathster-WP/1495323920744243?ref=hl﻿,PSY - GANGNAM STYLE(?????) M/V,1,"['https', ':', '//www.facebook.com/pages/mathster-wp/1495323920744243', '?', 'ref=hl\ufeff']"
403,404,themind blasters,2014-10-29 19:39:38,plz subscribe to my channel i need subs and if you do i will sub back i  need help﻿,Katy Perry - Roar,1,"['plz', 'subscribe', 'to', 'my', 'channel', 'i', 'need', 'subs', 'and', 'if', 'you', 'do', 'i', 'will', 'sub', 'back', 'i', 'need', 'help\ufeff']"
404,405,Melody Peace,,Check out this video on YouTube:﻿,Eminem - Love The Way You Lie ft. Rihanna,1,"['check', 'out', 'this', 'video', 'on', 'youtube', ':', '\ufeff']"
405,406,Vivid Phantasm,2015-01-31 23:42:34.531,Men stop being naive idiots believing in love and believing that women actually respect you.  Want a more fulfilling drama fee life? Check out MGTOW. There are many channels here on YouTube that you can chose from which will give you all the information needed. (Caution: Not for men who enjoy being disposable providers of utility)﻿,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",1,"['men', 'stop', 'being', 'naive', 'idiots', 'believing', 'in', 'love', 'and', 'believing', 'that', 'women', 'actually', 'respect', 'you.', 'want', 'a', 'more', 'fulfilling', 'drama', 'fee', 'life', '?', 'check', 'out', 'mgtow.', 'there', 'are', 'many', 'channels', 'here', 'on', 'youtube', 'that', 'you', 'can', 'chose', 'from', 'which', 'will', 'give', 'you', 'all', 'the', 'information', 'needed.', '(', 'caution', ':', 'not', 'for', 'men', 'who', 'enjoy', 'being', 'disposable', 'providers', 'of', 'utility', ')', '\ufeff']"
406,407,‫مريم الهندي‬‎,2015-01-10 22:00:55.762,Check out this video on YouTube:﻿,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",1,"['check', 'out', 'this', 'video', 'on', 'youtube', ':', '\ufeff']"
407,408,Vincent T.,2013-09-29 00:44:30.904,"Echa un vistazo a la remezcla! / Check out the remix!  MILEY CYRUS - WRECKING BALL (THE HOUSE OF EDM REMIX)  MILEY CYRUS - WRECKING BALL (VINCENT T. REMIX)  ...click, enlace, suscríbase! / ...click, link, subscribe!",Shakira - Waka Waka,1,"['echa', 'un', 'vistazo', 'a', 'la', 'remezcla', '!', '/', 'check', 'out', 'the', 'remix', '!', 'miley', 'cyrus', '-', 'wrecking', 'ball', '(', 'the', 'house', 'of', 'edm', 'remix', ')', 'miley', 'cyrus', '-', 'wrecking', 'ball', '(', 'vincent', 't.', 'remix', ')', '...', 'click', ',', 'enlace', ',', 'suscríbase', '!', '/', '...', 'click', ',', 'link', ',', 'subscribe', '!']"
408,409,Jimmy Hopkins,2015-05-27 20:02:52.297,this fucking song like a&#39;n oreo the only white part is the good 1﻿,Eminem - Love The Way You Lie ft. Rihanna,0,"['this', 'fucking', 'song', 'like', 'a', '&', '#', '39', ';', 'n', 'oreo', 'the', 'only', 'white', 'part', 'is', 'the', 'good', '1\ufeff']"
409,410,Yeung Marvin,2014-11-12 23:56:54,"Haha its so funny to see the salt of westerners that top views of youtube  goes to video they dont even understand, keep the salt up!﻿",PSY - GANGNAM STYLE(?????) M/V,0,"['haha', 'its', 'so', 'funny', 'to', 'see', 'the', 'salt', 'of', 'westerners', 'that', 'top', 'views', 'of', 'youtube', 'goes', 'to', 'video', 'they', 'dont', 'even', 'understand', ',', 'keep', 'the', 'salt', 'up', '!', '\ufeff']"
410,411,Ach raf,2014-08-29 02:10:56,even without make up she is still  hot     http://uk.eonline.com/eol_images/Entire_Site/2012430/reg_1024.katy.mkup.mh.053012.jpg ﻿,Katy Perry - Roar,1,"['even', 'without', 'make', 'up', 'she', 'is', 'still', 'hot', 'http', ':', '//uk.eonline.com/eol_images/entire_site/2012430/reg_1024.katy.mkup.mh.053012.jpg', '\ufeff']"
411,412,Ruddy Tapia,2014-01-20 17:58:46,get GWAR to play 2015 superbowl  http://www.change.org/petitions/the-national-football-league-allow-gwar-to-perform-the-2015-super-bowl-halftime-show#share ﻿,PSY - GANGNAM STYLE(?????) M/V,1,"['get', 'gwar', 'to', 'play', '2015', 'superbowl', 'http', ':', '//www.change.org/petitions/the-national-football-league-allow-gwar-to-perform-the-2015-super-bowl-halftime-show', '#', 'share', '\ufeff']"
412,413,Ben vW,2015-05-24 14:00:01.233,I could hear this for years ;3﻿,Eminem - Love The Way You Lie ft. Rihanna,0,"['i', 'could', 'hear', 'this', 'for', 'years', ';', '3\ufeff']"
413,414,Mauro Tricolor,2014-10-30 20:43:47,http://minhateca.com.br/mauro-sp2013/Filmes+Series+Desenhos+Animes+Mp3+etc﻿,Katy Perry - Roar,1,"['http', ':', '//minhateca.com.br/mauro-sp2013/filmes+series+desenhos+animes+mp3+etc\ufeff']"
414,415,How To,2015-04-25 06:38:00.463,PLEASSSSSSSSSSSSSSSS SUBSCRIBEEEEEEEEEE MY CHANNNNNNELLL PLZZ﻿,Shakira - Waka Waka,1,"['pleassssssssssssssss', 'subscribeeeeeeeeee', 'my', 'channnnnnelll', 'plzz\ufeff']"
415,416,Mohamed Anhari,2015-05-19 23:02:25.583,BEST SONG! GO SHAKI :D﻿,Shakira - Waka Waka,0,"['best', 'song', '!', 'go', 'shaki', ':', 'd\ufeff']"
416,417,Tydings Jay,2013-10-04 07:47:56.333,Waka waka,Shakira - Waka Waka,0,"['waka', 'waka']"
417,418,macgyver16,2013-07-23 17:00:14.596,adf.ly / KlD3Y,Shakira - Waka Waka,1,"['adf.ly', '/', 'kld3y']"
418,419,Dara O,2015-05-20 02:39:10.745,So underrated better<br />Than  Katy perry :/ but in not saying Katy is bad but she has no meaning to her songs. Shakira has<br />Meaningful songs these are the songs which bring memories and vibe&#39;s. I will miss it.   <br />   ﻿,Shakira - Waka Waka,0,"['so', 'underrated', 'better', '<', 'br', '/', '>', 'than', 'katy', 'perry', ':', '/', 'but', 'in', 'not', 'saying', 'katy', 'is', 'bad', 'but', 'she', 'has', 'no', 'meaning', 'to', 'her', 'songs.', 'shakira', 'has', '<', 'br', '/', '>', 'meaningful', 'songs', 'these', 'are', 'the', 'songs', 'which', 'bring', 'memories', 'and', 'vibe', '&', '#', '39', ';', 's.', 'i', 'will', 'miss', 'it.', '<', 'br', '/', '>', '\ufeff']"
419,420,Hidden Love,2013-07-31 10:22:02.628,Hi. Check out and share our songs.,Shakira - Waka Waka,1,"['hi.', 'check', 'out', 'and', 'share', 'our', 'songs', '.']"
420,421,Sebastian Garcia,2014-10-16 00:50:14.327,great l subscribe﻿,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",1,"['great', 'l', 'subscribe\ufeff']"
421,422,Jacob Johnson,,"You guys should check out this EXTRAORDINARY website called MONEYGQ.COM .   You can make money online and start working from home today as I am!   I am making over $3,000+ per month at MONEYGQ.COM !   Visit MONEYGQ.COM and check it out!   Lake   . Victorious . Luxuriant . Alcoholic . Responsible . Unbiased . Yoffa . Ociramma . Ociramma . Handsome . Arrowgance . Mizuxe . Boaconic . Sophisticated . Ill-fated . Spourmo . Chubby . Hioffpo . Probable . Singlewave",Eminem - Love The Way You Lie ft. Rihanna,1,"['you', 'guys', 'should', 'check', 'out', 'this', 'extraordinary', 'website', 'called', 'moneygq.com', '.', 'you', 'can', 'make', 'money', 'online', 'and', 'start', 'working', 'from', 'home', 'today', 'as', 'i', 'am', '!', 'i', 'am', 'making', 'over', '$', '3,000+', 'per', 'month', 'at', 'moneygq.com', '!', 'visit', 'moneygq.com', 'and', 'check', 'it', 'out', '!', 'lake', '.', 'victorious', '.', 'luxuriant', '.', 'alcoholic', '.', 'responsible', '.', 'unbiased', '.', 'yoffa', '.', 'ociramma', '.', 'ociramma', '.', 'handsome', '.', 'arrowgance', '.', 'mizuxe', '.', 'boaconic', '.', 'sophisticated', '.', 'ill-fated', '.', 'spourmo', '.', 'chubby', '.', 'hioffpo', '.', 'probable', '.', 'singlewave']"
422,423,Play Now,2015-05-20 10:06:29.78,like me﻿,Shakira - Waka Waka,0,"['like', 'me\ufeff']"
423,424,NoName,2015-05-17 01:07:13.243,"870,000,000 views...566,000 comments...oh my lanta﻿","LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",0,"['870,000,000', 'views', '...', '566,000', 'comments', '...', 'oh', 'my', 'lanta\ufeff']"
424,425,DanteBTV,,Check Out The New Hot Video By Dante B Called Riled Up,Eminem - Love The Way You Lie ft. Rihanna,1,"['check', 'out', 'the', 'new', 'hot', 'video', 'by', 'dante', 'b', 'called', 'riled', 'up']"
425,426,2010shevy,2014-11-06 01:23:03.262,Check out this video on YouTube:﻿,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",1,"['check', 'out', 'this', 'video', 'on', 'youtube', ':', '\ufeff']"
426,427,The Emerald Minecraft,2015-05-22 00:47:50.295,Lol I love this song﻿,Shakira - Waka Waka,0,"['lol', 'i', 'love', 'this', 'song\ufeff']"
427,428,Paiky MC,,dude check out psy,Eminem - Love The Way You Lie ft. Rihanna,1,"['dude', 'check', 'out', 'psy']"
428,429,janez novak,,share and like this page to win a hand signed Rihanna photo!!! fb -  Fans of Rihanna,Eminem - Love The Way You Lie ft. Rihanna,1,"['share', 'and', 'like', 'this', 'page', 'to', 'win', 'a', 'hand', 'signed', 'rihanna', 'photo', '!', '!', '!', 'fb', '-', 'fans', 'of', 'rihanna']"
429,430,Evgeny Murashkin,2013-11-08 17:34:21,just for test I have to say murdev.com,PSY - GANGNAM STYLE(?????) M/V,1,"['just', 'for', 'test', 'i', 'have', 'to', 'say', 'murdev.com']"
430,431,scott boshaw,2015-05-21 19:57:17.18,"I don&#39;t understand this song, I have had the passion for women feel like im losing my mind but i don&#39;t understand the ideas of loving the the way someone lies.....﻿",Eminem - Love The Way You Lie ft. Rihanna,0,"['i', 'don', '&', '#', '39', ';', 't', 'understand', 'this', 'song', ',', 'i', 'have', 'had', 'the', 'passion', 'for', 'women', 'feel', 'like', 'im', 'losing', 'my', 'mind', 'but', 'i', 'don', '&', '#', '39', ';', 't', 'understand', 'the', 'ideas', 'of', 'loving', 'the', 'the', 'way', 'someone', 'lies', '...', '..\ufeff']"
431,432,JoelR Ch,2014-11-06 19:28:25,http://flipagram.com/f/LUkA1QMrhF﻿,PSY - GANGNAM STYLE(?????) M/V,1,"['http', ':', '//flipagram.com/f/luka1qmrhf\ufeff']"
432,433,The Silhouette,2014-11-08 09:25:51,Most viewed video on youtube...daaaaaaaaaaannng those views can almost  dominate the entire...china...﻿,PSY - GANGNAM STYLE(?????) M/V,0,"['most', 'viewed', 'video', 'on', 'youtube', '...', 'daaaaaaaaaaannng', 'those', 'views', 'can', 'almost', 'dominate', 'the', 'entire', '...', 'china', '...', '\ufeff']"
433,434,Cléda Dimitri,2014-08-16 07:24:50,http://www.rtbf.be/tv/emission/detail_the-voice-belgique/toutes-les-auditions/auditionDetail_?emissionId=3873&amp;id=342  Please join me to the voice Liked and shared it please to win more audition  score. Thanks so much﻿,Katy Perry - Roar,1,"['http', ':', '//www.rtbf.be/tv/emission/detail_the-voice-belgique/toutes-les-auditions/auditiondetail_', '?', 'emissionid=3873', '&', 'amp', ';', 'id=342', 'please', 'join', 'me', 'to', 'the', 'voice', 'liked', 'and', 'shared', 'it', 'please', 'to', 'win', 'more', 'audition', 'score.', 'thanks', 'so', 'much\ufeff']"
434,435,Christopher Pete S.,2014-09-07 22:39:21,Subscribe and u are gonna hear me roar ;)﻿,Katy Perry - Roar,1,"['subscribe', 'and', 'u', 'are', 'gon', 'na', 'hear', 'me', 'roar', ';', ')', '\ufeff']"
435,436,timemastro1,2013-09-05 19:31:01.424,god she is so sexy! drives me crazy!,Shakira - Waka Waka,0,"['god', 'she', 'is', 'so', 'sexy', '!', 'drives', 'me', 'crazy', '!']"
436,437,Angie Sivrikozi,2014-08-27 21:12:48,"Its a good song and i like her video clip, because its a bout a girl that  her airplane crashed on a land far far away... and she found the way to  survive! And i love the pet tiget too( Kitty Purpy) lol :D﻿",Katy Perry - Roar,0,"['its', 'a', 'good', 'song', 'and', 'i', 'like', 'her', 'video', 'clip', ',', 'because', 'its', 'a', 'bout', 'a', 'girl', 'that', 'her', 'airplane', 'crashed', 'on', 'a', 'land', 'far', 'far', 'away', '...', 'and', 'she', 'found', 'the', 'way', 'to', 'survive', '!', 'and', 'i', 'love', 'the', 'pet', 'tiget', 'too', '(', 'kitty', 'purpy', ')', 'lol', ':', 'd\ufeff']"
437,438,kevin alvarado,,Check out this video on YouTube:﻿,Eminem - Love The Way You Lie ft. Rihanna,1,"['check', 'out', 'this', 'video', 'on', 'youtube', ':', '\ufeff']"
438,439,Derek Moya,,"You guys should check out this EXTRAORDINARY website called MONEYGQ.COM .   You can make money online and start working from home today as I am!   I am making over $3,000+ per month at MONEYGQ.COM !   Visit MONEYGQ.COM and check it out!  When does the flimsy slip facilitate the manager? How does the noise set goals the anxious regret? How does the actually loss retrieve the smile?",Eminem - Love The Way You Lie ft. Rihanna,1,"['you', 'guys', 'should', 'check', 'out', 'this', 'extraordinary', 'website', 'called', 'moneygq.com', '.', 'you', 'can', 'make', 'money', 'online', 'and', 'start', 'working', 'from', 'home', 'today', 'as', 'i', 'am', '!', 'i', 'am', 'making', 'over', '$', '3,000+', 'per', 'month', 'at', 'moneygq.com', '!', 'visit', 'moneygq.com', 'and', 'check', 'it', 'out', '!', 'when', 'does', 'the', 'flimsy', 'slip', 'facilitate', 'the', 'manager', '?', 'how', 'does', 'the', 'noise', 'set', 'goals', 'the', 'anxious', 'regret', '?', 'how', 'does', 'the', 'actually', 'loss', 'retrieve', 'the', 'smile', '?']"
439,440,Charles Breheny,2014-10-25 15:55:59,Www.youniqueproducts.com/joannagordon Younique by Joanna Gordon www.youniqueproducts.com﻿,Katy Perry - Roar,1,"['www.youniqueproducts.com/joannagordon', 'younique', 'by', 'joanna', 'gordon', 'www.youniqueproducts.com\ufeff']"
440,441,Ariel Baptista,2014-11-02 05:06:46,http://www.ebay.com/itm/131338190916?ssPageName=STRK:MESELX:IT&amp;_trksid=p3984.m1555.l2649 ﻿,PSY - GANGNAM STYLE(?????) M/V,1,"['http', ':', '//www.ebay.com/itm/131338190916', '?', 'sspagename=strk', ':', 'meselx', ':', 'it', '&', 'amp', ';', '_trksid=p3984.m1555.l2649', '\ufeff']"
441,442,Bruno Alderete,2014-11-02 14:15:55,EVERYBODY PLEASE VOTE KATY AT EMA 2014 !!!!!  Best song  Best female Best pop Best live Best look  Best video  PLEASE VOTE KATY !!!!! PLEASE PLEASE PLEASE !!!!! VOTE VOTE VOTE !!!!! KATY KATY KATY !!!!!﻿,Katy Perry - Roar,1,"['everybody', 'please', 'vote', 'katy', 'at', 'ema', '2014', '!', '!', '!', '!', '!', 'best', 'song', 'best', 'female', 'best', 'pop', 'best', 'live', 'best', 'look', 'best', 'video', 'please', 'vote', 'katy', '!', '!', '!', '!', '!', 'please', 'please', 'please', '!', '!', '!', '!', '!', 'vote', 'vote', 'vote', '!', '!', '!', '!', '!', 'katy', 'katy', 'katy', '!', '!', '!', '!', '!', '\ufeff']"
442,443,JuniorVlogz,2015-03-03 21:02:26.389,Like this comment if you still jam out to this song after 4 years ﻿,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",1,"['like', 'this', 'comment', 'if', 'you', 'still', 'jam', 'out', 'to', 'this', 'song', 'after', '4', 'years', '\ufeff']"
